Wochentag,Max Kap,davon freie Kap,Auslastung %,Gesamt,MGL Gesa.,Gäste,Jugend,MGL 18-40,MGL 40-50,MGL 50-65,MGL 65+,Sperrung.,Internet,time,Auslastung Gesamt,Auslastung Gäste,Auslastung MGL Gesa.,Auslastung MGL Jugend,Auslastung MGL 18-40,Auslastung MGL 40-50,Auslastung MGL 50-65,Auslastung MGL 65+,Jahr,Monat,Tag,Weekend,Stunde,Minute,Saison,monat_text
Sa,4,0,1.0,4,4,0,1,0,1,2,0,0,4,14:40,1.0,0.0,1.0,0.25,0.0,0.25,0.5,0.0,2021,6,26,True,14,40,Juni - Juli,Jun
Sa,4,0,1.0,4,4,0,0,0,0,0,4,0,4,15:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,6,26,True,15,0,Juni - Juli,Jun
Sa,4,0,1.0,4,2,2,0,0,0,2,0,0,4,15:10,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,2021,6,26,True,15,10,Juni - Juli,Jun
Sa,4,0,1.0,4,3,1,0,1,0,2,0,0,4,15:20,1.0,0.25,0.75,0.0,0.25,0.0,0.5,0.0,2021,6,26,True,15,20,Juni - Juli,Jun
Sa,4,0,1.0,4,4,0,0,1,1,2,0,0,4,15:50,1.0,0.0,1.0,0.0,0.25,0.25,0.5,0.0,2021,6,26,True,15,50,Juni - Juli,Jun
So,4,0,1.0,4,4,0,0,0,0,0,4,0,4,08:50,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,6,27,True,8,50,Juni - Juli,Jun
So,4,0,1.0,4,4,0,0,0,1,3,0,0,4,10:10,1.0,0.0,1.0,0.0,0.0,0.25,0.75,0.0,2021,6,27,True,10,10,Juni - Juli,Jun
So,4,0,1.0,4,2,2,0,0,0,2,0,0,4,11:00,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,2021,6,27,True,11,0,Juni - Juli,Jun
So,4,0,1.0,4,3,1,0,0,0,0,3,0,4,11:20,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.75,2021,6,27,True,11,20,Juni - Juli,Jun
So,4,0,1.0,4,3,1,0,0,0,0,3,0,3,11:40,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.75,2021,6,27,True,11,40,Juni - Juli,Jun
So,4,0,1.0,4,4,0,1,2,0,1,0,0,3,11:50,1.0,0.0,1.0,0.25,0.5,0.0,0.25,0.0,2021,6,27,True,11,50,Juni - Juli,Jun
So,4,0,1.0,4,4,0,0,0,0,0,4,0,4,12:20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,6,27,True,12,20,Juni - Juli,Jun
So,4,0,1.0,4,1,3,0,0,0,1,0,0,0,12:50,1.0,0.75,0.25,0.0,0.0,0.0,0.25,0.0,2021,6,27,True,12,50,Juni - Juli,Jun
So,4,0,1.0,4,4,0,0,1,0,2,1,0,4,13:20,1.0,0.0,1.0,0.0,0.25,0.0,0.5,0.25,2021,6,27,True,13,20,Juni - Juli,Jun
So,4,0,1.0,4,4,0,0,0,0,0,4,0,4,13:30,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,6,27,True,13,30,Juni - Juli,Jun
So,4,0,1.0,4,4,0,1,0,1,0,2,0,4,17:10,1.0,0.0,1.0,0.25,0.0,0.25,0.0,0.5,2021,6,27,True,17,10,Juni - Juli,Jun
So,4,0,1.0,4,4,0,1,1,0,2,0,0,4,19:30,1.0,0.0,1.0,0.25,0.25,0.0,0.5,0.0,2021,6,27,True,19,30,Juni - Juli,Jun
Mo,4,0,1.0,4,3,1,0,0,0,0,3,0,0,11:00,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.75,2021,6,28,False,11,0,Juni - Juli,Jun
Mo,4,0,1.0,4,1,3,0,0,0,1,0,0,4,18:10,1.0,0.75,0.25,0.0,0.0,0.0,0.25,0.0,2021,6,28,False,18,10,Juni - Juli,Jun
Di,4,0,1.0,4,2,2,0,0,0,0,2,0,4,14:50,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,2021,6,29,False,14,50,Juni - Juli,Jun
Di,4,0,1.0,4,0,4,0,0,0,0,0,0,4,15:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,False,15,0,Juni - Juli,Jun
Di,4,0,1.0,4,2,2,0,0,0,0,2,0,4,15:10,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,2021,6,29,False,15,10,Juni - Juli,Jun
Di,4,0,1.0,4,4,0,0,0,0,3,1,0,2,15:20,1.0,0.0,1.0,0.0,0.0,0.0,0.75,0.25,2021,6,29,False,15,20,Juni - Juli,Jun
Fr,4,0,1.0,4,0,4,0,0,0,0,0,0,0,08:40,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,2,False,8,40,Juni - Juli,Jul
Fr,4,0,1.0,4,0,4,0,0,0,0,0,0,4,09:30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,2,False,9,30,Juni - Juli,Jul
Sa,4,0,1.0,4,4,0,0,0,0,4,0,0,4,08:10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2021,7,3,True,8,10,Juni - Juli,Jul
Sa,4,0,1.0,4,3,1,1,2,0,0,0,0,3,14:10,1.0,0.25,0.75,0.25,0.5,0.0,0.0,0.0,2021,7,3,True,14,10,Juni - Juli,Jul
Sa,4,0,1.0,4,4,0,0,0,1,3,0,0,4,14:20,1.0,0.0,1.0,0.0,0.0,0.25,0.75,0.0,2021,7,3,True,14,20,Juni - Juli,Jul
So,4,0,1.0,4,4,0,0,1,0,2,1,0,0,09:10,1.0,0.0,1.0,0.0,0.25,0.0,0.5,0.25,2021,7,4,True,9,10,Juni - Juli,Jul
So,4,0,1.0,4,4,0,0,0,0,0,4,0,4,14:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,7,4,True,14,0,Juni - Juli,Jul
So,4,0,1.0,4,4,0,0,0,0,0,4,0,0,15:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,7,4,True,15,0,Juni - Juli,Jul
So,4,0,1.0,4,2,2,1,0,1,0,0,0,0,15:10,1.0,0.5,0.5,0.25,0.0,0.25,0.0,0.0,2021,7,4,True,15,10,Juni - Juli,Jul
So,4,0,1.0,4,4,0,0,1,1,2,0,0,4,15:30,1.0,0.0,1.0,0.0,0.25,0.25,0.5,0.0,2021,7,4,True,15,30,Juni - Juli,Jul
So,4,0,1.0,4,4,0,0,2,0,1,1,0,3,16:20,1.0,0.0,1.0,0.0,0.5,0.0,0.25,0.25,2021,7,4,True,16,20,Juni - Juli,Jul
Mo,4,0,1.0,4,0,4,0,0,0,0,0,0,4,12:30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,5,False,12,30,Juni - Juli,Jul
Mo,4,0,1.0,4,0,4,0,0,0,0,0,0,0,13:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,5,False,13,0,Juni - Juli,Jul
Mo,4,0,1.0,4,0,4,0,0,0,0,0,0,0,13:10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,5,False,13,10,Juni - Juli,Jul
Mo,4,0,1.0,4,1,3,0,0,0,1,0,0,0,16:00,1.0,0.75,0.25,0.0,0.0,0.0,0.25,0.0,2021,7,5,False,16,0,Juni - Juli,Jul
Di,4,0,1.0,4,2,2,0,0,0,2,0,0,4,17:10,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,2021,7,6,False,17,10,Juni - Juli,Jul
Mi,4,0,1.0,4,4,0,0,0,1,3,0,0,4,17:30,1.0,0.0,1.0,0.0,0.0,0.25,0.75,0.0,2021,7,7,False,17,30,Juni - Juli,Jul
Mi,4,0,1.0,4,4,0,0,0,1,3,0,0,4,18:20,1.0,0.0,1.0,0.0,0.0,0.25,0.75,0.0,2021,7,7,False,18,20,Juni - Juli,Jul
Do,4,0,1.0,4,0,4,0,0,0,0,0,0,0,18:10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,8,False,18,10,Juni - Juli,Jul
Fr,4,0,1.0,4,4,0,0,0,0,2,2,0,3,15:40,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,2021,7,9,False,15,40,Juni - Juli,Jul
Fr,4,0,1.0,4,4,0,0,0,1,2,1,0,3,17:10,1.0,0.0,1.0,0.0,0.0,0.25,0.5,0.25,2021,7,9,False,17,10,Juni - Juli,Jul
Sa,4,0,1.0,4,4,0,0,0,1,3,0,0,4,09:00,1.0,0.0,1.0,0.0,0.0,0.25,0.75,0.0,2021,7,10,True,9,0,Juni - Juli,Jul
Sa,4,0,1.0,4,4,0,0,0,3,1,0,0,4,14:00,1.0,0.0,1.0,0.0,0.0,0.75,0.25,0.0,2021,7,10,True,14,0,Juni - Juli,Jul
So,4,0,1.0,4,4,0,0,0,0,1,3,0,4,11:00,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.75,2021,7,11,True,11,0,Juni - Juli,Jul
So,4,0,1.0,4,4,0,0,0,3,0,1,0,4,11:10,1.0,0.0,1.0,0.0,0.0,0.75,0.0,0.25,2021,7,11,True,11,10,Juni - Juli,Jul
So,4,0,1.0,4,4,0,0,0,0,2,2,0,4,11:30,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,2021,7,11,True,11,30,Juni - Juli,Jul
So,4,0,1.0,4,3,1,0,0,0,0,3,0,2,13:20,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.75,2021,7,11,True,13,20,Juni - Juli,Jul
So,4,0,1.0,4,4,0,0,0,0,0,4,0,0,14:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,7,11,True,14,0,Juni - Juli,Jul
So,4,0,1.0,4,4,0,0,1,1,2,0,0,4,14:30,1.0,0.0,1.0,0.0,0.25,0.25,0.5,0.0,2021,7,11,True,14,30,Juni - Juli,Jul
So,4,0,1.0,4,4,0,1,1,0,2,0,0,3,15:30,1.0,0.0,1.0,0.25,0.25,0.0,0.5,0.0,2021,7,11,True,15,30,Juni - Juli,Jul
Mo,4,0,1.0,4,0,4,0,0,0,0,0,0,0,11:10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,12,False,11,10,Juni - Juli,Jul
Mo,4,0,1.0,4,0,4,0,0,0,0,0,0,0,11:30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,12,False,11,30,Juni - Juli,Jul
Mo,4,0,1.0,4,3,1,0,0,0,0,3,0,4,11:40,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.75,2021,7,12,False,11,40,Juni - Juli,Jul
Mo,4,0,1.0,4,0,4,0,0,0,0,0,0,0,12:20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,12,False,12,20,Juni - Juli,Jul
Mo,4,0,1.0,4,4,0,0,0,0,1,3,0,4,16:10,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.75,2021,7,12,False,16,10,Juni - Juli,Jul
Di,4,0,1.0,4,2,2,0,0,0,2,0,0,0,13:50,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,2021,7,13,False,13,50,Juni - Juli,Jul
Di,4,0,1.0,4,2,2,0,0,0,2,0,0,0,14:10,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,2021,7,13,False,14,10,Juni - Juli,Jul
Mi,4,0,1.0,4,1,3,0,0,0,0,1,0,0,10:30,1.0,0.75,0.25,0.0,0.0,0.0,0.0,0.25,2021,7,14,False,10,30,Juni - Juli,Jul
Mi,4,0,1.0,4,1,3,0,0,0,0,1,0,0,11:10,1.0,0.75,0.25,0.0,0.0,0.0,0.0,0.25,2021,7,14,False,11,10,Juni - Juli,Jul
Mi,4,0,1.0,4,4,0,0,0,1,3,0,0,4,19:10,1.0,0.0,1.0,0.0,0.0,0.25,0.75,0.0,2021,7,14,False,19,10,Juni - Juli,Jul
Fr,4,0,1.0,4,3,1,0,0,0,1,2,0,4,11:20,1.0,0.25,0.75,0.0,0.0,0.0,0.25,0.5,2021,7,16,False,11,20,Juni - Juli,Jul
So,4,0,1.0,4,4,0,0,0,0,0,4,0,2,10:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,7,18,True,10,0,Juni - Juli,Jul
So,4,0,1.0,4,4,0,0,0,1,1,2,0,0,11:10,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.5,2021,7,18,True,11,10,Juni - Juli,Jul
So,4,0,1.0,4,4,0,0,0,0,0,4,0,4,11:40,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,7,18,True,11,40,Juni - Juli,Jul
So,4,0,1.0,4,4,0,0,0,0,0,4,0,4,13:50,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,7,18,True,13,50,Juni - Juli,Jul
So,4,0,1.0,4,4,0,0,1,0,0,3,0,4,15:20,1.0,0.0,1.0,0.0,0.25,0.0,0.0,0.75,2021,7,18,True,15,20,Juni - Juli,Jul
So,4,0,1.0,4,4,0,1,1,0,2,0,0,3,17:40,1.0,0.0,1.0,0.25,0.25,0.0,0.5,0.0,2021,7,18,True,17,40,Juni - Juli,Jul
So,4,0,1.0,4,4,0,0,0,0,4,0,0,4,18:10,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2021,7,18,True,18,10,Juni - Juli,Jul
Mo,4,0,1.0,4,4,0,0,0,0,0,4,0,4,16:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,7,19,False,16,0,Juni - Juli,Jul
Mo,4,0,1.0,4,4,0,0,0,0,0,4,0,3,16:30,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,7,19,False,16,30,Juni - Juli,Jul
Mo,4,0,1.0,4,1,3,0,0,0,1,0,0,3,17:30,1.0,0.75,0.25,0.0,0.0,0.0,0.25,0.0,2021,7,19,False,17,30,Juni - Juli,Jul
Di,4,0,1.0,4,1,3,0,1,0,0,0,0,4,17:40,1.0,0.75,0.25,0.0,0.25,0.0,0.0,0.0,2021,7,20,False,17,40,Juni - Juli,Jul
Di,4,0,1.0,4,4,0,0,0,2,2,0,0,4,19:00,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,2021,7,20,False,19,0,Juni - Juli,Jul
Mi,4,0,1.0,4,0,4,0,0,0,0,0,0,0,08:40,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,21,False,8,40,Juni - Juli,Jul
Mi,4,0,1.0,4,4,0,0,0,0,0,4,0,4,09:50,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,7,21,False,9,50,Juni - Juli,Jul
Mi,4,0,1.0,4,4,0,0,0,1,3,0,0,4,17:30,1.0,0.0,1.0,0.0,0.0,0.25,0.75,0.0,2021,7,21,False,17,30,Juni - Juli,Jul
Do,4,0,1.0,4,1,3,0,0,0,0,1,0,0,15:00,1.0,0.75,0.25,0.0,0.0,0.0,0.0,0.25,2021,7,22,False,15,0,Juni - Juli,Jul
Do,4,0,1.0,4,0,4,0,0,0,0,0,0,0,18:10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,22,False,18,10,Juni - Juli,Jul
Fr,4,0,1.0,4,4,0,0,0,0,2,2,0,4,08:10,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,2021,7,23,False,8,10,Juni - Juli,Jul
Sa,4,0,1.0,4,4,0,1,1,0,2,0,0,3,09:20,1.0,0.0,1.0,0.25,0.25,0.0,0.5,0.0,2021,7,24,True,9,20,Juni - Juli,Jul
Sa,4,0,1.0,4,4,0,0,0,0,3,1,0,0,10:00,1.0,0.0,1.0,0.0,0.0,0.0,0.75,0.25,2021,7,24,True,10,0,Juni - Juli,Jul
Sa,4,0,1.0,4,4,0,0,0,0,2,2,0,1,10:20,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,2021,7,24,True,10,20,Juni - Juli,Jul
Sa,4,0,1.0,4,3,1,0,0,0,0,3,0,4,16:30,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.75,2021,7,24,True,16,30,Juni - Juli,Jul
So,4,0,1.0,4,4,0,0,0,0,0,4,0,4,09:10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,7,25,True,9,10,Juni - Juli,Jul
So,4,0,1.0,4,4,0,1,1,0,2,0,0,4,09:30,1.0,0.0,1.0,0.25,0.25,0.0,0.5,0.0,2021,7,25,True,9,30,Juni - Juli,Jul
So,4,0,1.0,4,4,0,1,1,0,2,0,0,3,10:20,1.0,0.0,1.0,0.25,0.25,0.0,0.5,0.0,2021,7,25,True,10,20,Juni - Juli,Jul
So,4,0,1.0,4,4,0,0,0,0,0,4,0,4,10:40,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,7,25,True,10,40,Juni - Juli,Jul
So,4,0,1.0,4,4,0,0,0,0,3,1,0,3,11:40,1.0,0.0,1.0,0.0,0.0,0.0,0.75,0.25,2021,7,25,True,11,40,Juni - Juli,Jul
So,4,0,1.0,4,4,0,0,0,0,3,1,0,3,11:50,1.0,0.0,1.0,0.0,0.0,0.0,0.75,0.25,2021,7,25,True,11,50,Juni - Juli,Jul
So,4,0,1.0,4,4,0,1,2,0,1,0,0,3,13:10,1.0,0.0,1.0,0.25,0.5,0.0,0.25,0.0,2021,7,25,True,13,10,Juni - Juli,Jul
So,4,0,1.0,4,4,0,1,3,0,0,0,0,3,16:40,1.0,0.0,1.0,0.25,0.75,0.0,0.0,0.0,2021,7,25,True,16,40,Juni - Juli,Jul
So,4,0,1.0,4,4,0,2,0,0,0,2,0,4,17:00,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,2021,7,25,True,17,0,Juni - Juli,Jul
Mo,4,0,1.0,4,4,0,0,0,0,1,3,0,4,15:10,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.75,2021,7,26,False,15,10,Juni - Juli,Jul
Mo,4,0,1.0,4,4,0,1,3,0,0,0,0,3,15:20,1.0,0.0,1.0,0.25,0.75,0.0,0.0,0.0,2021,7,26,False,15,20,Juni - Juli,Jul
Di,4,0,1.0,4,3,1,0,0,0,0,3,0,4,16:00,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.75,2021,7,27,False,16,0,Juni - Juli,Jul
Di,4,0,1.0,4,0,4,0,0,0,0,0,0,0,18:40,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,27,False,18,40,Juni - Juli,Jul
Do,4,0,1.0,4,4,0,0,0,0,1,3,0,3,13:00,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.75,2021,7,29,False,13,0,Juni - Juli,Jul
Do,4,0,1.0,4,4,0,1,0,1,0,2,0,4,15:30,1.0,0.0,1.0,0.25,0.0,0.25,0.0,0.5,2021,7,29,False,15,30,Juni - Juli,Jul
Do,4,0,1.0,4,4,0,0,1,0,2,1,0,3,18:20,1.0,0.0,1.0,0.0,0.25,0.0,0.5,0.25,2021,7,29,False,18,20,Juni - Juli,Jul
Fr,4,0,1.0,4,4,0,1,1,0,2,0,0,3,10:00,1.0,0.0,1.0,0.25,0.25,0.0,0.5,0.0,2021,7,30,False,10,0,Juni - Juli,Jul
Fr,4,0,1.0,4,0,4,0,0,0,0,0,0,4,14:50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7,30,False,14,50,Juni - Juli,Jul
Fr,4,0,1.0,4,4,0,0,1,0,3,0,0,4,17:40,1.0,0.0,1.0,0.0,0.25,0.0,0.75,0.0,2021,7,30,False,17,40,Juni - Juli,Jul
Sa,4,0,1.0,4,4,0,0,0,0,2,2,0,2,12:40,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,2021,7,31,True,12,40,Juni - Juli,Jul
So,4,0,1.0,4,4,0,1,1,0,2,0,0,4,09:00,1.0,0.0,1.0,0.25,0.25,0.0,0.5,0.0,2021,8,1,True,9,0,August - September,Aug
So,4,0,1.0,4,4,0,0,0,0,0,4,0,0,14:30,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,8,1,True,14,30,August - September,Aug
Mi,4,0,1.0,4,0,4,0,0,0,0,0,0,0,09:10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,4,False,9,10,August - September,Aug
Do,4,0,1.0,4,4,0,0,0,0,2,2,0,3,15:40,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,2021,8,5,False,15,40,August - September,Aug
Fr,4,0,1.0,4,4,0,3,0,0,1,0,0,0,14:40,1.0,0.0,1.0,0.75,0.0,0.0,0.25,0.0,2021,8,6,False,14,40,August - September,Aug
Fr,4,0,1.0,4,2,2,0,0,0,1,1,0,3,16:10,1.0,0.5,0.5,0.0,0.0,0.0,0.25,0.25,2021,8,6,False,16,10,August - September,Aug
Sa,4,0,1.0,4,2,2,0,0,0,0,2,0,4,09:50,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,2021,8,7,True,9,50,August - September,Aug
Sa,4,0,1.0,4,4,0,0,0,0,2,2,0,4,10:00,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,2021,8,7,True,10,0,August - September,Aug
Sa,4,0,1.0,4,4,0,0,1,0,2,1,0,3,10:50,1.0,0.0,1.0,0.0,0.25,0.0,0.5,0.25,2021,8,7,True,10,50,August - September,Aug
Sa,4,0,1.0,4,3,1,0,1,0,2,0,0,1,12:30,1.0,0.25,0.75,0.0,0.25,0.0,0.5,0.0,2021,8,7,True,12,30,August - September,Aug
Sa,4,0,1.0,4,4,0,0,0,0,1,3,0,0,14:30,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.75,2021,8,7,True,14,30,August - September,Aug
Sa,4,0,1.0,4,3,1,0,0,0,0,3,0,4,16:20,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.75,2021,8,7,True,16,20,August - September,Aug
So,4,0,1.0,4,4,0,0,0,0,2,2,0,4,15:50,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,2021,8,8,True,15,50,August - September,Aug
So,4,0,1.0,4,3,1,0,0,0,0,3,0,4,17:20,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.75,2021,8,8,True,17,20,August - September,Aug
So,4,0,1.0,4,3,1,1,0,0,2,0,0,4,18:10,1.0,0.25,0.75,0.25,0.0,0.0,0.5,0.0,2021,8,8,True,18,10,August - September,Aug
Mo,4,0,1.0,4,4,0,0,0,0,0,4,0,4,14:10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,8,9,False,14,10,August - September,Aug
Di,4,0,1.0,4,4,0,1,1,0,2,0,0,3,08:10,1.0,0.0,1.0,0.25,0.25,0.0,0.5,0.0,2021,8,10,False,8,10,August - September,Aug
Di,4,0,1.0,4,4,0,0,0,0,3,1,0,4,12:50,1.0,0.0,1.0,0.0,0.0,0.0,0.75,0.25,2021,8,10,False,12,50,August - September,Aug
Di,4,0,1.0,4,4,0,0,0,0,0,4,0,4,17:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,8,10,False,17,0,August - September,Aug
Mi,4,0,1.0,4,0,4,0,0,0,0,0,0,0,09:30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,11,False,9,30,August - September,Aug
Mi,4,0,1.0,4,4,0,0,0,0,0,4,0,4,10:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,8,11,False,10,0,August - September,Aug
Mi,4,0,1.0,4,4,0,0,0,0,0,4,0,4,10:10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,8,11,False,10,10,August - September,Aug
Mi,4,0,1.0,4,3,1,1,0,0,2,0,0,4,17:30,1.0,0.25,0.75,0.25,0.0,0.0,0.5,0.0,2021,8,11,False,17,30,August - September,Aug
Do,4,0,1.0,4,2,2,0,0,0,1,1,0,3,16:00,1.0,0.5,0.5,0.0,0.0,0.0,0.25,0.25,2021,8,12,False,16,0,August - September,Aug
Fr,4,0,1.0,4,2,2,0,0,0,2,0,0,4,13:30,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,2021,8,13,False,13,30,August - September,Aug
Fr,4,0,1.0,4,4,0,0,2,0,1,1,0,3,13:50,1.0,0.0,1.0,0.0,0.5,0.0,0.25,0.25,2021,8,13,False,13,50,August - September,Aug
Sa,4,0,1.0,4,3,1,2,0,0,1,0,0,3,08:30,1.0,0.25,0.75,0.5,0.0,0.0,0.25,0.0,2021,8,14,True,8,30,August - September,Aug
Sa,4,0,1.0,4,4,0,1,0,0,3,0,0,2,12:10,1.0,0.0,1.0,0.25,0.0,0.0,0.75,0.0,2021,8,14,True,12,10,August - September,Aug
Sa,4,0,1.0,4,4,0,0,1,0,3,0,0,4,13:50,1.0,0.0,1.0,0.0,0.25,0.0,0.75,0.0,2021,8,14,True,13,50,August - September,Aug
Sa,4,0,1.0,4,0,4,0,0,0,0,0,0,0,14:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,14,True,14,0,August - September,Aug
Sa,4,0,1.0,4,4,0,0,0,0,0,4,0,4,14:30,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,8,14,True,14,30,August - September,Aug
So,4,0,1.0,4,0,4,0,0,0,0,0,0,0,10:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,15,True,10,0,August - September,Aug
So,4,0,1.0,4,4,0,0,0,0,0,4,0,4,10:20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,8,15,True,10,20,August - September,Aug
So,4,0,1.0,4,2,2,0,0,2,0,0,0,4,10:30,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,2021,8,15,True,10,30,August - September,Aug
So,4,0,1.0,4,1,3,0,0,0,0,1,0,0,11:20,1.0,0.75,0.25,0.0,0.0,0.0,0.0,0.25,2021,8,15,True,11,20,August - September,Aug
So,4,0,1.0,4,3,1,0,2,0,0,1,0,0,12:00,1.0,0.25,0.75,0.0,0.5,0.0,0.0,0.25,2021,8,15,True,12,0,August - September,Aug
So,4,0,1.0,4,4,0,0,4,0,0,0,0,4,12:30,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2021,8,15,True,12,30,August - September,Aug
So,4,0,1.0,4,4,0,0,0,1,3,0,0,4,13:20,1.0,0.0,1.0,0.0,0.0,0.25,0.75,0.0,2021,8,15,True,13,20,August - September,Aug
So,4,0,1.0,4,4,0,0,2,0,2,0,0,4,13:50,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,2021,8,15,True,13,50,August - September,Aug
So,4,0,1.0,4,0,4,0,0,0,0,0,0,0,14:30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,8,15,True,14,30,August - September,Aug
So,4,0,1.0,4,4,0,0,0,0,0,4,0,0,14:40,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,8,15,True,14,40,August - September,Aug
So,4,0,1.0,4,4,0,1,0,1,2,0,0,4,15:50,1.0,0.0,1.0,0.25,0.0,0.25,0.5,0.0,2021,8,15,True,15,50,August - September,Aug
So,4,0,1.0,4,4,0,1,1,1,1,0,0,4,16:20,1.0,0.0,1.0,0.25,0.25,0.25,0.25,0.0,2021,8,15,True,16,20,August - September,Aug
So,4,0,1.0,4,4,0,2,0,2,0,0,0,4,16:40,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,2021,8,15,True,16,40,August - September,Aug
Mo,4,0,1.0,4,4,0,0,0,0,0,4,0,4,11:20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2021,8,16,False,11,20,August - September,Aug
